dat_avg2	wind_zon_avg	wind_zon_stdev
2021-03-22 18:30:00	8.76000315331788	0.0
2021-03-22 18:45:00	10.1120566523419	0.766260709502394
2021-03-22 19:00:00	13.5578036115928	0.0
2021-03-22 19:15:00	15.2692245909287	0.0
2021-03-22 19:30:00	16.4288454306285	0.0
2021-03-22 19:45:00	6.33715118853343	0.0
2021-03-22 20:00:00	0.142433211407146	0.0
2021-03-22 20:15:00	-2.69419050977687	0.0
2021-03-22 20:30:00	0.452899661935835	2.01480124276202
2021-03-22 20:45:00	-3.37938697314758	0.0
2021-03-22 21:00:00	-11.4058529332916	0.0
2021-03-22 21:15:00	-23.0939079520246	0.0
2021-03-22 21:30:00	-30.3535137796667	0.0
2021-03-22 21:45:00	-38.6102733634976	0.0
2021-03-24 12:15:00	74.6848725821951	0.0
2021-03-24 12:30:00	76.9803368739231	0.0
2021-03-24 12:45:00	56.4508873337771	0.0
2021-03-24 13:00:00	51.5072524193977	0.898708214322516
2021-03-24 13:15:00	42.0077564467944	0.0
2021-03-24 13:30:00	36.6149622911819	0.0
2021-03-24 13:45:00	23.4812579646745	0.0
2021-03-24 14:00:00	19.1259813338693	0.0
2021-03-24 14:15:00	12.0929532680817	0.0
2021-03-24 14:30:00	15.9926112157876	0.0
2021-03-24 14:45:00	11.6920398160831	4.52412787962904
2021-03-24 15:00:00	7.05436531139053	0.0
2021-03-24 15:15:00	17.8094979873099	0.0
2021-03-24 15:30:00	17.9626878663047	0.0
2021-03-24 15:45:00	25.7255974426689	0.0
2021-03-24 16:00:00	29.6571264497614	0.0
2021-03-24 16:15:00	29.9006049508118	0.0
2021-03-24 16:30:00	30.3985203044874	4.04303468452443
2021-03-24 16:45:00	33.7579102026504	0.0
2021-03-24 17:00:00	36.8325025769865	0.0
2021-03-24 17:15:00	34.6007301566063	0.0
2021-03-24 17:30:00	21.6360510851951	0.0
2021-03-24 17:45:00	20.4711376971186	0.0
2021-03-24 18:00:00	15.6497065924825	0.0
2021-03-24 18:15:00	18.6581324038843	6.6648713047389
